0.19,-0.53,0.75
0.21,0.02,0.27
-0.32,0.02,0.53
-0.08,-0.05,0.95
0.04,0.08,0.13
0.67,-0.04,0.36
1.44,-0.19,2.66
1.07,-0.25,2.34
-0.08,-0.08,0.39
-0.10,-0.12,0.24
-0.11,-0.18,0.13
0.02,-0.08,-0.01
-0.20,-0.14,0.45
0.84,-0.52,2.29
1.48,-0.55,2.20
0.71,0.07,0.44
0.12,-0.10,0.13
0.30,-0.06,-0.23
0.25,-0.12,0.23
0.38,-0.20,0.51
0.20,-0.09,0.90
1.27,-0.34,1.73
0.63,-0.12,1.48
0.12,0.02,0.63
0.83,-0.15,0.50
0.58,-0.10,-0.14
-0.58,-0.29,0.56
0.13,-0.22,0.28
0.29,0.25,2.16
0.73,-0.01,1.78
0.46,0.04,0.79
0.16,0.04,0.27
0.19,0.02,0.11
0.56,-0.23,0.69
-0.05,0.15,2.75
0.08,-0.02,1.00
0.63,-0.09,0.08
1.05,-0.24,0.35
1.15,0.08,1.49
0.18,-0.28,1.42
0.23,-0.03,0.50
0.51,-0.16,0.13
0.19,0.04,0.02
0.69,-0.07,0.15
0.62,-0.14,1.66
0.02,0.09,3.04
0.33,0.05,2.09
1.34,-0.20,0.54
-0.18,-2.64,1.92
-1.26,-3.61,-0.31
-0.73,-1.78,0.77
0.11,-0.62,1.27
0.77,0.12,2.02
1.51,0.54,0.39
0.19,0.85,-0.15
-0.20,0.27,0.28
-0.06,0.16,-0.02
-0.14,0.18,-0.18
0.35,-0.10,-0.06
0.21,-0.90,0.30
-0.05,0.87,3.80
-0.81,0.57,2.99
0.57,-0.13,1.40
-0.60,0.12,2.75
0.73,0.34,2.12
-0.33,0.44,2.43
-1.37,0.25,3.31
0.16,-0.76,1.31
-1.39,-0.57,-1.47
-0.49,-1.26,-0.58
-0.83,-1.71,-0.25
-1.40,-0.08,-0.40
-0.43,-0.13,-0.11
-0.44,0.13,-0.03
-0.92,-0.29,0.01
0.32,-1.90,-0.05
0.35,0.03,-0.24
-0.28,0.18,-0.44
-0.59,0.15,-0.43
-0.60,2.15,0.96
-0.83,4.00,3.07
-1.61,3.02,2.61
-0.62,-2.31,-0.89
1.01,2.48,-0.84
-1.13,2.47,-0.01
-1.07,-0.56,-1.06
-0.42,0.67,0.04
0.46,0.03,0.51
-0.47,0.85,-0.17
-0.01,2.61,1.73
0.09,0.68,0.15
-0.01,0.25,0.36
-2.31,0.15,-0.54
0.11,0.36,-0.01
-,-,-
0.48,0.22,1.91
0.43,0.06,1.04
0.35,-0.05,0.17
0.16,-0.05,-0.14
0.06,-0.13,-0.10
-0.19,-0.29,0.27
0.35,-0.19,3.59
0.37,-0.22,2.02
0.56,-0.10,0.19
0.47,0.08,0.22
0.43,-0.04,0.22
0.15,0.13,0.16
-0.04,0.03,0.26
-0.29,0.11,2.24
-0.02,-0.04,1.79
1.41,-0.30,-0.11
2.28,-0.26,0.61
1.17,-0.17,-0.30
0.27,0.19,1.40
0.05,0.20,2.45
0.12,-0.20,-0.05
1.56,-0.36,-0.39
1.05,1.17,1.44
1.41,-0.36,1.26
-0.90,0.02,1.67
-0.34,0.28,1.35
-0.01,-0.18,1.12
0.09,-0.21,0.27
0.55,-0.08,0.10
0.42,0.04,0.36
1.39,-0.33,0.63
0.29,-0.25,2.33
-0.05,-0.02,1.52
-0.05,-0.05,0.36
0.14,-0.12,0.22
2.59,0.11,-0.25
0.47,0.02,0.37
-0.40,-0.77,1.06
-3.25,-3.78,3.82
-0.14,-3.72,-0.50
0.13,0.56,-0.33
0.50,-0.14,0.21
0.43,0.97,0.53
-0.31,0.44,0.35
0.02,-0.45,-0.10
0.08,0.17,-0.36
0.11,1.00,0.17
-0.18,0.78,-0.05
0.20,1.07,0.10
0.11,-0.13,-0.25
1.40,-1.09,2.73
-1.28,0.04,3.92
-0.66,0.38,2.74
-0.31,-0.20,1.31
-0.41,-0.52,-1.13
-1.28,0.33,0.25
-1.08,0.16,-0.01
-1.00,-1.12,-0.28
-0.96,-0.37,-0.00
-0.70,0.13,-0.92
-0.77,-0.28,-1.16
-0.54,0.06,-0.86
1.44,4.00,2.70
-2.12,1.88,-1.47
-0.61,-0.04,-0.09
-0.15,0.37,-1.54
0.75,-1.44,0.47
0.66,-1.88,1.49
-0.46,0.69,-0.86
1.26,0.66,-0.13
0.19,2.58,0.79
-1.37,0.57,0.34
-0.35,0.03,0.28
0.55,0.63,-0.47
-1.12,-0.12,0.42
-0.04,0.84,0.03
-0.72,2.51,0.72
-,-,-
0.51,-0.14,0.21
-0.26,-0.07,1.36
-0.11,-0.10,2.47
0.12,-0.04,0.71
0.34,-0.13,0.02
1.69,-0.22,0.13
1.31,0.01,0.33
0.20,-0.12,2.16
0.54,-0.02,0.48
0.31,0.26,0.03
0.39,0.02,0.23
0.67,0.20,0.32
0.80,-0.19,0.32
0.24,-0.08,2.28
0.36,0.03,1.58
0.69,-0.17,0.27
0.07,0.12,0.18
-0.03,-0.05,1.00
0.01,-0.15,1.91
0.10,0.05,0.58
0.84,-0.10,0.01
0.47,-0.17,0.24
-0.23,0.56,2.98
0.88,0.07,1.27
0.27,-1.09,-1.07
0.30,0.12,-0.10
0.32,-0.04,-0.24
0.93,0.19,0.20
0.54,-0.63,-0.07
0.36,-0.15,-0.14
0.28,-0.18,-0.02
0.04,-0.79,3.31
2.50,-1.03,3.63
-0.35,0.86,2.88
-0.05,-1.12,-0.09
0.44,-0.16,-0.23
0.92,0.61,-0.00
1.22,-0.48,0.28
0.30,-0.14,0.10
-0.34,0.18,0.52
-0.18,0.43,2.08
-0.05,-0.04,0.61
2.15,-0.56,-0.37
4.00,-1.85,0.87
-1.03,-0.11,0.04
-0.24,-0.46,2.38
0.34,-0.71,0.03
0.19,-0.74,-0.92
-0.07,0.17,0.01
1.15,-0.20,-0.12
1.94,-0.51,1.07
-0.03,0.08,4.00
0.15,-0.11,0.68
0.12,1.51,-0.29
0.08,0.48,-0.19
0.54,0.00,0.06
0.98,-0.36,-0.09
-0.39,-0.73,1.73
0.07,-0.11,0.19
1.47,-0.15,1.91
-0.08,0.03,2.76
0.62,0.07,1.31
0.48,0.68,1.37
-0.14,0.62,0.97
-0.03,0.32,0.60
0.10,-0.06,0.27
0.88,-0.63,-0.63
1.40,0.25,-0.63
0.02,-1.21,-0.33
-0.51,-0.51,-0.37
0.54,-0.78,1.45
0.24,0.16,0.31
0.17,0.36,-0.04
0.43,1.15,-0.55
-0.48,0.62,-0.91
-0.01,0.50,-0.94
1.26,0.15,-0.82
0.20,-0.34,-0.27
-0.32,-0.42,-1.29
-0.48,-0.65,-0.75
-0.27,-0.44,-0.93
-1.20,-0.64,-1.47
-0.84,-0.44,-1.14
-1.45,-0.55,-1.06
-3.15,4.00,-0.41
1.38,-4.00,-3.64
0.05,-1.51,-0.91
-0.88,-0.46,1.47
-,-,-
0.54,-0.02,-0.05
0.32,0.39,2.24
0.39,0.03,0.79
0.27,0.07,0.64
0.01,-0.11,0.96
0.15,-0.27,2.16
1.73,-0.13,1.48
-0.11,-0.07,1.40
0.41,0.22,0.02
-0.32,-0.35,0.77
0.13,-0.17,0.82
-0.09,-0.04,1.62
0.60,0.17,1.07
1.97,-0.14,0.56
1.48,0.15,1.05
-0.02,-0.53,1.18
-0.01,-0.31,0.75
-0.11,0.08,1.22
0.09,0.13,0.26
0.59,-0.09,0.15
1.43,-0.26,0.01
0.34,-0.18,0.20
-0.25,-0.18,1.88
-0.03,-0.14,2.46
0.04,-0.09,1.93
0.97,-0.16,0.53
1.80,-0.08,0.37
0.25,-0.16,0.11
-0.25,-0.06,0.44
-0.21,0.09,1.53
-0.02,-0.06,1.61
0.47,0.26,0.11
0.02,-0.04,0.14
2.10,-0.50,-0.73
3.47,-0.26,0.95
-0.37,1.07,-2.35
0.07,0.28,2.69
0.49,0.29,0.19
0.11,0.21,-0.05
-0.95,-0.52,0.30
-0.11,0.02,0.10
0.69,0.37,-0.76
0.46,-0.03,-0.49
0.65,0.04,-0.03
1.52,-0.83,2.71
1.79,0.23,2.79
0.13,0.23,0.26
-0.45,0.11,0.01
-0.02,0.14,0.46
-0.11,-0.40,0.09
0.10,-0.08,-0.05
0.20,-0.24,1.03
1.41,-0.09,2.75
1.43,-0.51,2.10
-0.97,-0.03,0.93
-1.63,-2.49,1.26
-1.29,0.86,-0.29
-0.76,-4.00,-2.74
0.76,3.97,0.20
1.14,0.77,3.08
0.22,-0.68,1.22
0.70,1.42,-0.76
0.56,-0.39,0.08
0.17,0.26,0.15
0.22,1.11,0.23
0.31,0.32,0.01
-0.11,1.21,0.27
0.46,-0.28,1.04
-0.26,1.35,4.00
0.98,0.19,1.44
0.34,0.65,1.14
1.10,0.76,0.73
0.10,0.61,0.59
-0.07,0.62,0.63
0.99,0.17,0.28
1.31,1.65,-0.80
0.67,1.35,-1.20
-0.04,-1.20,-1.06
-0.05,-1.28,-0.38
0.48,-0.55,-0.31
0.63,-0.25,-0.34
0.60,0.02,-0.49
-0.17,1.61,-0.48
-0.68,2.55,-0.47
-1.39,1.08,-0.16
-0.36,0.78,3.21
0.77,-0.14,-1.55
-0.57,-1.15,-2.82
-1.25,0.46,-3.31
-1.11,-1.27,-0.67
1.94,-3.86,-4.00
-1.91,0.54,-4.00
-0.66,-0.12,1.30
0.01,-0.67,1.36
-1.88,-1.35,0.03
-0.83,-2.22,0.35
-0.12,-3.38,0.75
-,-,-
-0.15,-0.09,1.34
0.05,-0.06,0.44
2.33,0.27,0.96
2.98,0.19,0.50
1.29,-0.30,-0.22
-0.17,0.36,1.97
0.22,0.02,0.38
-0.16,-0.30,-0.31
0.35,0.14,0.04
1.56,-0.51,0.56
1.61,-0.02,0.19
-0.98,-0.72,-0.54
0.73,0.85,-0.42
-0.13,-0.18,3.62
0.03,0.05,2.13
1.42,0.22,-0.19
1.83,0.02,1.72
1.14,-0.86,-0.56
0.79,-0.07,-0.19
-0.37,-0.16,0.20
0.42,-0.50,2.89
-0.24,-0.08,2.32
0.48,-0.77,-0.17
0.10,-0.60,-1.00
1.49,-0.46,-0.27
3.32,0.19,-0.68
0.98,-0.69,-0.69
0.22,-0.15,-0.02
0.78,-0.82,-0.54
0.66,-0.79,0.62
1.13,0.23,3.21
2.10,-0.43,3.58
1.03,-0.17,-0.01
-0.42,-0.53,0.44
0.04,0.05,0.26
1.83,2.09,-0.47
0.89,0.12,-0.03
0.15,-0.30,0.83
0.34,-0.20,0.15
-0.51,-0.88,1.41
1.20,0.11,3.76
3.79,-0.37,0.72
1.65,0.01,-0.00
1.32,-0.05,0.38
-1.54,-3.07,1.27
-0.46,-3.94,-0.40
-1.55,-0.80,-0.11
-0.43,0.26,-0.48
-1.34,0.31,-0.17
-0.34,-0.70,1.89
-0.20,1.38,0.44
-1.01,1.19,0.17
0.13,1.45,-0.03
0.60,-0.24,-0.13
1.71,1.01,0.95
2.84,1.40,1.01
0.14,-1.48,2.59
-2.29,2.30,1.67
-0.06,-1.02,-1.70
-1.54,-2.08,0.78
-0.59,-0.44,0.91
-0.20,0.09,0.40
0.15,-2.00,-1.90
-0.35,0.32,-1.17
-0.97,-0.27,0.06
-0.46,-0.35,-0.80
-1.57,0.38,-0.16
-1.08,1.17,-0.95
0.97,2.19,0.14
0.73,-0.68,-0.77
0.30,0.27,0.52
-0.24,-1.14,-2.47
-1.07,1.75,1.09
0.36,2.78,0.79
-1.08,1.28,-0.89
-,-,-
0.34,0.16,0.11
0.63,-0.19,-0.11
0.25,0.09,0.12
0.35,0.04,-0.14
0.76,0.06,1.30
1.51,-0.05,2.70
-0.06,-0.17,1.70
-0.19,-0.19,0.47
0.18,-0.17,-0.11
0.28,-0.36,0.24
0.07,-0.10,1.56
0.80,-0.18,1.43
0.76,-0.03,0.88
0.96,-0.31,0.35
0.40,0.04,1.32
-0.07,-0.21,0.50
0.83,0.02,0.86
1.29,-0.17,0.04
-0.20,-0.52,0.61
0.86,-0.16,3.15
0.95,-0.13,0.69
0.01,0.01,0.21
0.10,-0.23,0.92
0.17,-0.00,0.87
0.04,-0.60,-0.27
0.87,-0.06,0.13
0.19,-0.10,0.46
0.31,0.28,2.88
0.93,0.08,3.00
2.15,-0.15,0.33
1.09,-0.44,0.17
0.15,0.12,-0.28
0.23,0.18,0.24
0.27,0.28,0.14
-0.10,0.68,0.39
0.46,-0.06,1.62
1.25,-0.27,0.97
1.87,-0.26,0.27
-0.27,-0.65,2.19
-0.42,-0.12,1.15
-0.14,0.27,0.15
0.00,-0.51,0.96
0.10,0.03,0.21
1.58,-0.10,0.39
0.80,-0.07,0.84
0.23,-3.25,-0.92
-0.95,0.06,-0.18
0.04,1.49,-1.01
-0.20,3.20,-1.91
-0.31,-1.25,1.22
1.90,0.22,0.87
-0.64,-0.85,0.11
0.61,-0.21,-0.40
-0.16,0.50,1.57
0.12,0.21,0.68
0.28,0.30,0.29
1.46,-0.83,0.46
0.85,-0.60,0.22
-0.02,2.10,2.62
-0.31,0.91,3.73
0.24,0.24,1.15
2.29,-0.33,-2.09
0.80,0.07,-0.14
1.58,0.17,-0.12
-0.38,0.40,-0.07
0.27,-0.06,2.26
-0.07,-0.06,1.89
0.64,0.24,-0.02
1.84,1.09,0.38
-1.45,-0.68,-0.08
-0.04,-0.24,-0.33
0.28,-0.08,-0.57
0.68,0.06,0.27
0.82,0.02,-0.97
0.31,-0.15,0.34
0.66,2.80,-0.36
-0.35,0.42,2.03
0.82,-0.39,3.21
0.22,-1.09,4.00
2.73,0.16,-0.36
1.24,1.46,-2.94
1.18,0.57,-1.26
-0.66,1.04,-0.68
-0.21,-2.97,-0.84
0.24,-0.11,-1.56
0.43,0.49,-1.56
-0.30,0.35,-1.17
-1.19,-0.09,-0.41
-1.69,-2.19,-0.38
-2.36,-4.00,-0.51
-2.29,-4.00,0.75
2.08,-3.39,-1.48
-,-,-
-0.23,0.02,1.67
1.29,-0.18,1.68
0.65,-0.02,0.65
0.60,-0.18,1.46
0.25,0.21,0.33
0.27,0.06,0.36
0.12,-0.14,0.49
0.70,-0.03,1.58
-0.06,-0.02,2.52
0.37,-0.46,0.44
0.40,-0.03,0.48
1.15,-0.25,-0.13
0.87,-0.31,0.09
0.15,-0.02,0.77
0.10,-0.13,1.32
1.10,-0.24,0.02
0.52,0.12,0.18
1.67,-0.13,2.41
0.78,0.00,1.65
-0.10,-0.24,1.16
-0.13,0.56,1.55
-0.01,-0.13,0.02
-0.14,-0.49,0.21
0.40,0.05,-0.02
0.22,0.12,-0.05
-0.02,-0.04,0.04
0.45,0.69,2.90
2.24,0.02,1.61
-1.05,0.01,0.54
0.42,-0.89,-0.52
0.36,-0.88,1.12
0.62,0.04,-0.04
-0.27,0.52,1.65
-0.20,0.22,0.22
0.05,0.02,0.52
-0.08,-0.28,0.68
1.37,0.06,1.62
1.86,-0.40,2.30
0.59,-0.34,2.33
-0.41,0.16,-0.12
-0.24,0.03,-0.10
0.59,0.00,-0.18
0.31,1.08,-0.13
0.69,-0.12,-0.15
0.43,-0.34,1.65
1.31,-0.04,1.71
0.37,0.34,2.02
0.95,0.66,-0.20
0.40,-0.09,0.09
-0.00,-0.21,-0.14
-0.28,0.13,0.23
1.24,0.75,2.16
2.89,-2.48,0.99
0.27,-1.39,-0.55
0.42,-0.31,-0.26
-0.22,-0.61,3.75
-0.16,0.35,0.41
-1.35,-0.52,1.05
-0.22,1.78,0.38
0.97,-0.12,1.29
1.35,0.12,0.81
0.59,0.12,0.44
0.20,0.42,0.13
0.72,0.55,2.68
0.15,0.06,2.75
-0.06,-0.62,1.22
0.37,1.22,1.85
-0.23,0.71,1.91
-0.06,0.35,0.97
-0.41,0.81,0.18
1.78,0.00,0.41
0.07,0.57,2.28
0.02,0.84,2.60
1.51,0.16,1.28
0.98,-1.10,0.92
0.39,-0.54,0.38
1.12,1.15,-0.52
-0.65,-0.19,0.37
0.47,-0.06,-0.17
0.00,-0.35,0.41
0.51,0.15,0.02
-0.06,-0.54,-0.13
0.12,-0.17,0.10
-0.22,1.23,1.78
-0.03,2.28,0.14
0.01,0.38,-1.03
-0.36,0.55,-1.25
-0.26,0.43,-1.70
-0.39,0.67,-1.35
-0.70,0.72,-1.68
-2.36,-0.98,-1.69
-3.75,-4.00,-1.56
1.98,-2.12,-3.60
-0.70,1.60,-3.03
-1.18,1.08,0.76
0.28,0.02,-0.69
-0.83,1.31,-1.08
1.00,1.12,-0.51
-0.16,0.78,0.10
-0.17,-0.34,0.53
-0.02,-0.31,-0.16
-0.15,-0.19,-0.80
-0.15,-0.82,-1.34
-0.51,0.02,-1.21
-0.56,-0.11,-0.96
-0.93,-1.23,-0.71
-1.23,-2.80,-0.03
-1.07,-3.32,-0.93
-,-,-
-0.23,-0.16,-0.68
-0.52,-0.79,0.12
1.89,-1.35,0.73
0.21,-0.35,-0.06
-0.10,-1.16,-0.17
-,-,-
0.95,-0.16,0.72
1.67,-0.13,1.51
1.01,-0.12,0.49
-0.07,-0.40,1.33
0.10,0.03,0.95
0.13,0.08,0.26
-0.06,-0.08,0.60
-0.02,-0.13,0.41
0.51,-0.02,0.68
1.75,-0.27,1.05
1.65,-0.26,2.85
0.49,-0.24,2.23
-0.18,0.00,0.71
-0.03,-0.34,-0.01
-0.11,-0.28,0.27
0.39,0.14,-0.21
1.69,-0.38,0.67
0.91,-0.00,0.23
-0.50,-0.53,-0.01
-0.05,0.33,3.53
1.08,-0.01,1.34
2.23,-0.31,0.77
0.16,0.44,-0.05
0.16,-0.18,-0.17
0.27,0.07,0.84
-0.04,-0.11,0.82
0.01,-0.09,1.38
-0.03,0.05,0.56
0.02,-0.22,0.40
0.40,0.10,1.13
2.60,-0.19,1.96
2.39,0.07,1.31
0.21,0.38,0.23
-0.15,0.18,0.12
0.01,0.07,-0.25
0.29,-0.21,0.21
0.07,-0.00,0.14
0.71,0.12,0.98
2.67,-0.49,4.00
-0.44,-0.30,2.59
0.52,0.32,0.23
0.03,0.29,0.58
0.39,0.46,-0.08
0.59,-0.09,0.72
-0.12,-0.33,-0.62
-0.10,0.18,0.44
-0.19,-0.66,1.05
-0.40,-0.13,2.15
-0.26,-0.32,1.44
0.46,-1.30,-0.02
2.58,-0.72,0.51
1.09,-0.30,0.02
-0.23,-0.10,1.51
0.35,-1.66,0.15
1.54,1.02,-0.74
-0.08,1.35,-0.13
0.02,0.36,-0.03
0.00,0.14,0.16
-0.46,1.46,0.73
-0.41,0.25,0.40
0.07,0.17,-0.15
1.40,-0.58,3.20
-1.82,-0.70,3.63
1.97,-0.20,2.80
1.34,-0.60,-1.33
-0.48,-0.61,0.98
0.18,-0.30,1.31
-0.63,-0.34,0.27
-0.47,0.26,-0.30
-1.80,-0.43,-0.80
-0.30,-0.06,-0.15
-0.39,-0.11,-0.51
-0.37,0.21,-0.29
-0.55,0.20,-0.44
-0.51,0.18,-0.45
-0.22,0.22,-0.35
-0.41,0.18,-0.13
-2.46,1.56,-0.31
-0.56,3.75,0.61
-2.51,3.99,2.74
-3.97,4.00,2.25
-,-,-
0.95,0.97,1.38
0.39,-0.23,0.01
-0.27,0.12,2.47
0.02,-0.03,1.59
2.16,-0.38,-0.29
0.06,0.19,0.33
0.20,0.16,0.17
0.29,-0.39,0.09
0.19,-0.19,0.39
0.12,-0.15,1.89
0.55,-0.14,1.31
0.82,-0.08,0.22
0.41,0.00,1.61
0.79,-0.05,1.02
-0.07,-0.31,-0.12
0.47,-0.34,0.16
0.64,0.10,0.21
0.26,0.09,0.28
0.49,-0.05,0.14
0.16,0.74,1.91
0.88,-0.25,1.29
1.55,-0.32,1.92
0.65,0.03,2.08
-0.40,-0.01,0.75
-0.10,-0.05,0.59
-0.23,0.18,0.23
-0.04,0.39,1.20
0.08,0.05,0.26
0.12,-0.40,-0.22
0.12,-0.00,0.32
2.03,0.97,1.73
3.86,-0.26,2.90
-1.04,0.68,1.04
0.68,0.23,-0.75
0.01,-0.52,-0.12
0.68,-0.05,-0.22
-0.12,-0.56,0.61
0.70,0.08,0.27
1.65,-0.36,2.54
0.99,-0.64,3.14
0.76,-0.07,1.55
-0.06,-0.07,0.01
0.71,-0.11,-0.15
0.52,-0.00,-0.12
0.01,-0.33,0.03
-0.50,0.78,3.26
-0.31,-2.33,2.53
-0.16,0.03,-1.24
-2.06,-2.38,-0.91
-0.55,-1.43,0.73
-0.41,-0.22,0.13
-0.03,0.96,-0.17
0.14,0.49,-0.44
0.40,1.01,0.16
0.23,0.64,0.50
0.33,0.30,0.12
-0.05,0.74,3.27
-0.32,0.89,4.00
0.74,1.17,1.79
-0.53,-0.02,1.62
-0.11,1.11,2.98
-0.79,0.23,1.24
-0.40,-0.49,1.16
-0.29,-0.78,-1.41
-0.87,-1.10,-0.04
-0.84,-0.58,-0.91
-0.94,-0.41,-0.23
-0.70,-0.23,-0.51
-0.75,0.02,-0.68
-0.87,-0.60,-0.96
-1.09,0.09,-0.68
-0.46,1.12,0.03
-1.11,3.11,0.62
-1.12,4.00,1.46
-0.67,2.45,-0.50
-1.40,2.29,-1.07
0.49,-1.40,-0.96
1.55,-1.20,-0.89
0.47,0.54,1.12
-0.65,1.03,0.45
-1.67,1.01,-0.12
-0.34,-0.60,-0.06
0.98,2.46,0.60
-,-,-
1.59,-0.03,1.20
1.15,0.31,0.63
0.22,-0.28,0.09
-0.16,-0.34,0.56
0.30,-0.01,1.40
0.94,-0.23,0.51
1.12,-0.14,0.73
0.05,-0.30,0.65
0.75,-0.11,1.05
1.18,-0.34,2.08
0.43,-0.21,0.59
0.01,-0.03,0.83
-0.09,-0.02,1.93
0.18,-0.09,0.71
1.00,-0.18,0.54
0.37,-0.42,0.16
0.21,-0.08,0.04
-0.03,-0.43,1.15
0.11,-0.24,2.74
1.62,-0.14,0.63
0.96,-0.37,0.52
0.97,-0.37,0.50
0.10,-0.09,0.62
0.22,-0.04,0.19
0.27,-0.24,1.13
0.13,0.09,0.97
0.45,0.04,0.78
2.03,-0.22,0.83
0.01,-0.23,0.74
0.30,0.03,1.50
0.49,0.07,0.59
-0.02,0.13,0.05
-0.05,-0.09,0.12
0.40,-0.32,0.78
1.12,0.14,1.36
0.94,-0.03,2.76
0.52,-0.04,2.03
0.72,-0.26,0.35
0.90,-0.19,0.28
0.43,-0.38,-0.42
0.12,-0.11,0.37
-0.13,0.24,-0.01
0.23,0.09,0.03
-0.04,-0.67,0.50
0.94,0.00,3.46
1.74,-0.32,1.29
0.69,1.70,-1.77
-1.95,-3.45,-0.36
0.67,-1.77,-0.77
-0.40,-0.65,1.78
-0.80,0.43,0.65
0.14,0.10,-0.07
-0.41,1.02,-0.05
1.89,1.09,0.06
1.14,1.65,0.38
0.21,0.06,0.18
-0.12,-0.02,-0.01
0.80,0.97,-0.06
1.14,-0.12,1.70
0.18,1.99,1.17
-2.56,1.49,2.64
-0.59,1.26,-0.14
1.86,0.87,0.22
-0.57,0.99,-1.82
-0.88,0.06,0.35
0.17,1.12,-0.30
-1.18,-1.31,-0.46
-0.48,-0.97,-2.27
-0.76,2.00,-2.00
-1.41,3.31,-0.80
-1.79,4.00,1.00
-0.82,2.39,-1.45
-0.26,0.93,-1.20
-0.08,1.73,-1.70
0.18,-0.27,-1.86
0.31,1.36,1.04
-2.53,1.79,2.25
-2.26,-3.23,4.00
0.23,-0.27,0.43
-0.97,1.12,0.24
-0.07,0.42,0.96
0.02,0.45,0.12
0.08,0.93,-0.08
-0.54,-0.70,0.87
-0.44,-0.10,0.58
-0.28,1.12,0.24
-0.47,1.08,0.26
-0.14,0.26,0.54
-0.57,0.35,0.96
-0.59,0.89,0.12
-0.41,0.30,0.87
-0.55,0.44,0.40
-0.50,0.47,0.48
-0.45,0.41,0.45
-0.42,0.32,0.51
-0.47,0.36,0.62
-0.45,0.58,0.41
-0.25,0.57,0.28
-0.09,0.51,0.19
-0.11,0.51,0.06
-0.13,0.63,0.02
-0.13,0.60,0.05
0.25,1.51,0.58
-0.18,3.60,3.12
2.24,3.56,1.58
0.70,-0.62,-0.02
-0.04,-1.34,-0.36
0.09,-0.02,-0.03
0.33,-0.14,0.21
0.13,-0.36,0.04
0.12,-0.12,0.21
-,-,-
0.69,-0.57,0.46
0.65,-0.40,0.95
0.38,-0.12,0.47
