-0.04,0.44,-0.36,226.68,-226.32,47.91
0.07,-0.21,0.27,183.90,-151.06,-21.48
0.28,-0.59,0.77,6.10,-359.07,91.74
-0.43,-0.15,2.70,-242.74,-302.25,74.65
1.20,0.05,2.30,-18.49,59.14,19.53
0.34,-0.46,0.17,155.15,226.01,41.63
1.82,-0.01,-0.46,282.10,574.46,-2.87
1.33,-0.15,0.32,207.40,404.97,31.43
-0.10,-0.05,-0.05,168.95,-350.10,-32.41
-0.06,0.04,-0.35,259.16,-583.19,-21.00
-0.05,0.07,0.35,721.07,-355.41,-77.94
-1.48,-0.53,3.58,-280.94,-625.85,56.27
0.64,-0.21,0.75,-207.03,159.85,-60.12
0.39,0.28,-0.17,546.94,455.32,-58.11
1.05,-0.75,0.20,-21.00,718.02,24.66
1.71,0.64,1.48,115.05,101.68,19.96
-0.20,2.14,2.63,-54.69,-447.57,-124.82
-0.05,0.05,-0.22,281.13,-503.91,-484.86
-0.60,-0.14,0.08,461.79,68.60,-740.23
-0.11,-1.47,0.12,614.62,-153.26,-879.39
-0.73,-0.26,-0.61,1184.57,-118.29,-802.43
-0.29,-0.42,-0.19,1328.98,38.82,-790.65
-0.51,-0.75,-0.26,1146.67,109.80,-820.13
-0.17,-0.29,-0.07,1183.11,136.72,-715.58
-0.17,0.23,-0.03,1070.25,268.49,-735.78
0.40,0.06,-0.28,935.24,326.35,-677.37
2.22,-0.93,-0.01,738.04,359.44,-640.01
1.96,-0.27,0.84,514.89,506.10,-612.12
-0.16,0.05,3.63,70.80,-990.72,-677.61
-1.41,-0.98,3.52,344.97,-74.16,-622.56
-0.82,0.12,3.73,514.10,571.35,-560.24
1.54,-1.11,-1.05,653.38,902.71,-454.65
0.53,-1.51,-0.71,226.68,982.67,-354.74
0.32,-1.03,0.35,109.07,729.68,-466.74
0.81,-0.21,2.43,291.81,300.48,-530.52
-2.73,-1.18,4.00,-537.96,52.67,-523.50
-0.12,0.08,3.01,446.90,756.16,-280.09
0.27,0.28,2.33,763.61,1098.33,-405.94
0.47,1.49,-1.21,798.71,819.58,-192.08
-1.07,1.57,-1.35,395.08,471.19,-352.29
-0.98,-0.32,0.63,918.03,1004.46,-384.89
-0.25,1.00,-0.12,825.44,496.77,-520.20
-0.03,0.54,0.07,718.69,897.28,-532.59
-0.26,0.43,-0.43,893.25,908.81,-600.04
-0.19,-0.07,-0.37,990.30,817.63,-771.30
-0.61,0.40,-0.45,1037.90,644.65,-849.06
-0.62,-0.19,-0.49,1118.47,664.37,-879.52
-0.59,0.12,-0.59,1140.87,683.78,-859.99
0.11,-0.28,-0.23,1211.73,722.90,-893.01
-0.08,-1.00,-0.39,1168.46,912.35,-1055.60
-1.82,0.11,-0.31,872.92,28.32,-1413.64
-1.20,-0.77,0.78,945.01,-2.93,-1676.64
-0.60,-3.90,-0.82,1068.36,188.90,-1540.10
0.25,-4.00,2.31,1287.35,385.38,-1605.83
0.94,-0.19,0.74,538.57,358.40,-630.92
-0.30,-0.09,0.20,444.64,147.16,-529.91
-0.01,-0.37,-1.08,-264.16,-52.25,-594.06
-0.42,-1.00,0.27,-102.60,219.06,-457.82
0.04,-0.41,-0.20,-271.06,18.86,-341.74
-0.29,-2.37,-0.26,-317.44,182.50,-347.96
-0.69,-1.84,0.30,-528.69,274.29,-162.60
-0.74,-1.97,0.29,-1193.54,214.84,-31.74
0.28,0.49,-0.24,-1380.92,364.01,63.60
-0.12,0.23,-0.34,-1547.67,932.68,167.66
-0.46,-0.39,-0.53,-1147.71,173.58,252.99
-,-,-,-,-,-
0.97,-0.15,2.59,-81.18,-137.08,-78.37
0.16,0.14,-0.09,286.56,75.56,-107.85
1.15,-0.07,1.22,354.49,469.36,-54.50
1.03,-0.25,-0.46,33.08,-344.85,-126.04
-0.29,-0.12,0.04,375.00,159.67,-206.24
0.72,-0.52,1.38,-299.26,-499.02,-154.91
0.33,-0.91,0.63,-174.87,302.80,-294.74
0.78,-0.27,0.33,-249.39,-179.26,-193.36
0.70,-0.18,1.76,-330.63,15.01,-212.95
0.46,0.21,0.88,-231.02,48.22,-168.27
-1.41,3.54,2.28,36.01,200.01,-126.71
0.48,1.09,-0.83,359.19,410.95,-344.54
0.84,-1.59,0.04,1038.27,121.58,-724.67
0.09,-0.17,-0.11,1233.15,346.74,-676.76
0.38,0.25,0.39,856.26,-225.71,-565.25
-0.22,0.92,-0.33,1202.09,39.67,-544.68
-0.32,-0.26,-0.34,1263.06,126.40,-619.26
-0.02,-0.43,-0.37,1251.59,52.92,-545.72
0.11,0.62,-0.06,1103.70,137.45,-565.00
1.13,0.08,-0.13,1077.51,-94.06,-661.13
0.50,-0.28,-0.52,1126.65,-193.18,-734.44
-0.11,0.15,0.09,1043.09,-296.88,-808.72
0.20,-0.35,-0.00,991.58,-212.34,-906.07
-0.65,-0.53,1.73,847.29,-385.13,-865.72
-2.11,0.75,4.00,603.03,-465.33,-994.02
-3.22,1.41,1.94,1742.37,245.06,-677.12
0.57,-1.06,-0.01,1980.16,838.75,-830.99
0.03,0.72,1.42,1626.16,382.57,-565.37
-0.03,0.38,0.63,1554.93,190.49,-605.90
-1.33,-0.99,-0.33,1691.65,392.09,-1009.22
-2.44,-0.06,0.50,1222.29,334.41,-613.83
-0.22,-0.13,-0.19,1653.93,726.38,-345.03
2.33,-0.72,-1.95,1953.25,-145.51,-110.29
-2.43,-3.73,-0.64,1928.22,516.11,-370.91
-1.36,-3.77,-0.27,1299.74,612.49,-341.74
-0.21,-3.99,-1.42,97.60,482.54,61.40
0.33,-1.05,-2.36,-681.58,498.23,280.46
-0.53,0.66,-0.24,-1050.54,304.57,216.67
0.02,0.71,0.01,-989.50,188.05,241.82
-0.23,0.87,-0.40,-942.02,318.73,308.35
0.01,-0.38,-0.01,-867.19,313.60,250.98
-0.17,0.13,-0.04,-771.61,144.71,257.51
-0.15,0.09,-0.14,-714.11,258.67,227.23
-0.04,-1.11,-0.05,-700.56,285.64,202.51
-0.06,-0.51,-0.09,-687.07,261.78,240.11
-0.14,-0.06,-0.24,-651.25,307.01,251.40
-0.18,-0.19,-0.21,-706.97,284.00,246.95
-0.02,-0.29,-0.24,-739.87,278.38,275.94
-0.04,-0.29,-0.18,-755.43,282.47,291.08
0.20,1.12,1.00,-818.97,222.41,291.87
-,-,-,-,-,-
0.60,0.09,3.82,136.17,449.46,-17.94
0.60,0.04,0.12,192.81,-253.97,-128.48
-0.44,0.34,4.00,448.00,-12.02,-126.22
0.01,0.00,-0.11,135.38,79.28,-105.10
-0.04,-0.11,-0.05,-277.59,562.32,-518.37
0.04,0.00,0.45,78.19,416.38,-79.53
0.14,-0.37,0.56,301.45,749.27,-156.86
0.78,-0.85,-0.29,2.56,13.79,-16.72
1.34,0.71,1.19,-495.06,460.57,19.71
-1.02,0.20,0.72,-209.90,-429.14,106.63
0.09,-0.72,-0.31,12.57,-228.15,-414.98
1.02,1.05,0.54,509.70,342.47,-131.23
-0.18,0.65,0.17,196.78,-442.26,-190.98
0.76,-0.44,2.26,540.22,-405.52,-219.12
1.48,-0.57,2.44,-10.25,-316.35,-437.32
0.59,-0.04,0.63,574.65,-274.41,-372.80
-0.03,0.37,0.27,614.01,50.23,-305.97
0.29,0.14,0.28,737.18,-136.29,-346.50
0.17,-0.28,0.29,754.82,149.66,-299.07
0.09,-0.27,0.77,632.69,51.57,-392.15
-0.16,0.20,0.19,403.44,-472.05,-392.58
-0.30,-0.82,1.69,470.40,-480.35,-377.01
-0.12,-0.29,2.53,-193.48,-249.76,-385.19
-0.27,-0.09,1.61,379.58,119.02,-429.50
0.45,-0.20,0.37,489.44,406.92,-419.19
0.02,0.29,2.34,597.72,320.01,-438.23
0.16,-0.10,2.66,254.03,217.41,-480.41
0.04,-2.19,-1.34,620.97,604.13,-492.68
0.35,0.70,0.30,926.64,880.49,-400.33
0.18,-0.26,-0.07,221.50,379.58,-551.70
1.12,-0.56,-0.01,711.79,277.59,-527.83
-0.05,-0.88,0.90,363.22,73.12,-573.06
-0.82,0.07,3.70,-183.65,-316.65,-624.57
-0.71,-0.47,1.79,602.54,542.05,-471.25
0.39,0.24,-2.28,1071.72,828.43,-432.74
2.65,-0.47,-0.69,614.87,801.21,-434.08
0.69,-1.04,1.14,827.64,291.14,-506.53
-1.17,-0.65,0.85,837.89,465.76,-584.72
-0.99,-0.97,1.13,1495.06,580.93,-410.46
0.27,0.80,-0.31,1716.61,1158.87,-514.47
0.26,0.42,-0.24,1523.93,542.85,-479.31
-0.43,0.61,-0.57,1544.25,525.21,-696.72
-,-,-,-,-,-
0.08,0.01,0.68,43.64,470.15,-141.24
-0.14,-0.11,1.39,-47.42,408.75,-148.19
0.39,-0.00,0.64,334.66,-281.07,-70.37
0.47,0.08,0.29,446.11,-223.27,-37.48
0.30,0.02,1.07,43.95,80.26,22.16
0.18,0.08,0.02,159.79,-45.29,-22.40
0.20,0.07,-0.07,274.60,-89.42,0.92
0.58,-0.13,-0.16,96.92,-103.45,8.79
0.54,0.32,0.03,-233.52,-165.10,48.77
0.94,-0.56,3.27,-96.68,-440.92,-52.98
1.22,0.07,3.68,-190.19,-691.04,-40.34
0.76,-0.40,1.06,223.39,181.76,-4.03
0.64,0.06,-0.56,452.64,402.53,-27.28
-0.11,0.17,0.04,-26.49,-91.55,74.22
0.46,-0.11,0.42,521.85,-219.67,-55.11
0.51,-0.07,0.06,237.98,-141.97,-3.78
-0.19,0.17,0.14,-50.96,-184.88,-9.64
0.03,0.12,0.60,98.39,-359.01,-50.23
0.11,-0.06,2.54,-161.13,-364.07,-28.56
1.16,-0.16,3.72,27.40,-73.18,-67.81
2.10,0.07,0.76,82.82,165.59,-116.33
0.64,-1.50,-0.86,242.31,292.18,-132.08
-0.61,-0.08,0.39,146.24,145.14,-101.75
0.16,-0.26,0.10,272.22,-175.17,-188.66
0.05,-0.15,-0.16,228.39,-23.86,-114.38
-0.53,0.51,3.53,-267.88,-385.56,-120.48
-0.15,0.31,1.98,-260.56,48.40,-134.40
2.40,0.44,-1.22,185.97,845.34,-86.55
0.46,-0.29,0.44,203.98,442.81,-223.75
-0.71,0.60,-0.41,404.05,-14.53,-516.66
-1.25,0.89,1.09,599.30,15.87,-830.93
0.01,-0.18,-0.17,646.36,-8.06,-1096.13
-0.00,1.14,0.00,635.74,-79.41,-1124.94
-0.49,0.68,0.24,845.76,35.58,-1067.93
-0.72,-0.08,-0.70,1513.49,62.07,-926.21
-0.35,0.24,-0.73,1817.08,193.54,-1013.85
-0.56,-0.79,0.17,1646.12,408.14,-906.07
-0.45,-0.66,-0.51,1472.41,132.93,-834.72
-0.25,-0.06,-0.25,1334.72,358.03,-794.49
0.50,-1.07,0.02,1242.61,360.11,-759.34
3.22,0.31,-0.78,1028.75,657.23,-711.79
0.11,0.86,-0.83,789.73,151.00,-796.63
0.97,-0.70,3.87,961.67,-563.90,-1101.68
-3.96,-0.62,1.54,1415.22,-72.39,-704.90
1.35,1.42,1.27,1997.56,783.26,-629.33
2.15,-0.03,-0.38,1780.09,590.39,-507.20
-1.12,0.40,0.04,1711.67,494.32,-403.99
-1.12,-2.75,0.99,1856.32,793.09,-736.51
1.28,-2.27,-2.79,1292.11,239.87,-915.95
-1.03,-4.00,0.93,1385.56,644.90,-995.85
-0.92,-3.95,-1.17,491.58,503.66,-926.57
-2.15,-3.08,-0.48,-76.35,432.43,-237.30
-0.67,-2.36,-2.15,-968.14,494.81,-353.70
-0.45,0.01,-0.70,-1459.35,643.49,92.65
0.05,0.01,-0.44,-1531.98,720.28,267.52
-0.21,0.46,-0.53,-1499.76,626.10,243.53
-0.04,-0.25,0.06,-1314.70,182.01,70.37
0.07,0.13,-0.31,-1380.92,399.66,111.08
-,-,-,-,-,-
0.43,-0.25,2.08,-316.22,-765.63,-193.48
0.22,0.01,0.43,-7.75,68.05,-95.09
0.02,0.05,0.82,-140.20,26.00,-33.39
0.38,-0.11,0.51,-36.07,-38.15,-11.47
0.21,-0.17,0.21,144.41,-14.71,-44.19
0.51,0.07,0.10,219.79,238.04,9.28
0.83,0.02,0.34,-59.57,385.62,-42.91
0.40,-0.10,0.57,-29.91,-143.25,-87.71
0.36,-0.12,1.88,-107.73,-640.50,-129.33
0.31,-0.07,3.00,-85.69,-890.44,-168.33
0.40,0.24,0.89,72.27,-32.29,-99.85
0.10,0.11,0.22,337.95,238.40,-146.06
0.30,0.03,-0.06,548.52,76.66,-56.95
0.25,-0.15,0.30,-23.62,186.77,-67.69
0.58,0.02,0.66,-222.96,-201.29,-116.03
1.02,-0.05,1.59,-236.94,-146.00,-117.25
-0.14,-0.20,3.49,-45.96,-358.58,-175.60
0.66,-0.05,0.71,6.77,-67.08,-164.55
-0.15,-0.81,-0.79,268.98,399.23,-151.73
0.01,0.14,0.32,216.13,773.62,-68.60
0.02,-0.01,-0.27,18.13,-100.46,-137.57
0.46,-0.74,1.05,23.86,111.27,-149.35
1.04,-0.15,3.41,-687.01,-485.84,-96.44
1.74,-0.12,1.98,-123.78,67.50,-150.94
1.03,-0.04,0.69,72.14,334.53,-108.40
1.12,0.00,-1.08,431.34,782.29,-92.22
0.24,0.45,0.03,24.72,-320.98,-164.73
-0.54,-0.45,-0.45,-70.37,-15.38,-108.76
-0.73,3.36,1.79,-339.78,-7.69,-85.94
-1.16,2.31,-0.75,436.22,138.06,-515.01
0.14,2.91,-0.02,1057.50,139.10,-1014.59
0.23,-0.02,0.93,1479.49,104.98,-1078.13
-0.60,1.14,-0.51,1822.27,25.51,-981.45
0.58,0.10,-1.05,1955.38,422.55,-940.86
-0.26,-0.16,-0.77,1807.25,313.84,-922.18
-0.82,-0.02,-0.65,1718.38,32.65,-854.98
-0.28,0.00,-0.34,1613.28,-247.62,-879.15
-0.28,-0.88,-0.37,1500.79,-55.79,-873.78
-0.20,-0.62,-0.11,1323.91,-40.71,-871.22
-0.23,-0.52,-0.39,1204.83,-81.54,-852.54
-0.71,0.21,3.27,1098.33,-29.97,-868.29
-2.28,-1.78,2.78,1187.68,-382.39,-865.78
-0.19,0.73,1.30,1909.00,493.65,-529.79
0.19,-3.44,0.01,1992.25,852.29,-1020.51
1.29,-1.94,-0.40,1476.68,76.84,-1074.71
-2.89,-1.13,-2.54,263.12,-219.18,-1047.36
-1.14,-0.32,-0.31,1489.87,220.34,-279.54
-0.10,0.64,-0.69,1826.17,467.04,-892.46
-0.33,0.24,1.00,1835.75,369.02,-547.55
-1.70,0.90,0.31,1838.01,222.05,-519.10
-1.72,-4.00,-0.28,1954.65,-93.38,-742.68
-1.26,-1.88,-1.19,618.53,384.89,-155.70
-0.17,0.03,-0.90,163.94,-248.05,275.88
-0.02,0.06,-0.39,-62.81,41.50,417.30
0.15,0.02,0.10,47.42,354.43,337.28
-0.49,-0.35,-0.17,150.15,-54.26,454.96
-0.24,-0.15,-0.21,38.76,-193.60,438.48
0.14,-0.02,-0.06,21.97,122.80,408.94
-0.14,-0.41,0.05,157.29,44.49,395.63
0.05,0.06,0.01,204.35,-27.65,422.97
-0.17,-0.13,-0.20,171.94,80.93,398.62
-0.20,-1.54,-0.31,245.73,36.68,441.96
-0.54,-1.64,-0.77,152.28,27.47,514.89
-0.41,-0.55,-1.51,57.50,238.22,613.95
0.06,0.47,-1.43,83.37,425.05,712.71
-2.42,-1.30,-0.12,154.48,-513.61,623.78
-2.70,-1.09,-0.34,-117.07,-755.43,621.34
0.01,-0.38,-1.02,-612.85,121.03,-106.14
1.64,-0.32,-1.33,-1032.41,566.89,-601.20
-0.46,-0.40,-1.01,-970.76,323.24,-400.15
-0.50,-0.97,-0.96,-966.55,-29.72,-303.71
0.16,-0.00,-0.51,-1032.96,105.10,-427.06
-0.31,0.32,-0.21,-976.14,-170.47,-419.37
-0.15,0.11,0.01,-766.78,-124.82,-459.66
-0.27,-0.32,0.06,-715.82,-129.88,-465.45
-0.34,-0.60,0.11,-682.25,-279.60,-483.09
-0.15,-0.45,0.13,-834.23,-375.49,-485.11
-0.30,-0.37,0.11,-952.58,-9.03,-458.98
-,-,-,-,-,-
0.85,-0.28,0.50,128.54,377.01,-14.04
0.44,0.08,0.09,372.68,-3.42,-81.18
-0.72,-0.29,1.77,-35.34,-369.45,-184.94
0.03,-0.06,-0.14,581.30,153.50,-161.80
0.37,-0.14,0.85,-243.65,-800.29,-212.40
-0.26,0.17,-0.22,265.38,358.03,-218.44
0.22,-0.66,0.07,61.58,524.23,-111.33
-0.07,0.15,0.01,-33.08,64.27,-172.12
-0.55,2.60,0.21,-113.10,-21.55,47.18
-0.59,0.44,-0.90,384.64,-364.81,-126.65
-0.36,-0.26,-0.69,1112.18,-91.61,-531.13
0.29,0.11,-0.23,1348.88,444.09,-181.34
-0.10,-0.35,-0.22,1296.14,-53.34,-348.75
0.28,-0.06,0.04,1229.00,-48.03,-273.93
0.48,-0.85,0.66,1097.11,29.42,-378.85
0.30,0.17,1.71,994.75,-98.33,-349.55
1.94,0.87,0.65,888.67,-179.44,-514.10
-0.25,-0.93,-0.15,1399.41,35.03,-851.07
-0.36,-0.24,-0.10,1680.05,11.41,-934.88
-0.05,-0.43,0.42,1205.26,-290.34,-859.38
-0.79,-1.25,1.57,1112.92,-219.48,-942.87
-1.90,-0.06,3.49,719.79,-58.84,-895.20
-1.73,0.39,0.68,1431.46,342.53,-741.09
-0.23,0.28,-1.68,1855.83,776.18,-729.00
-0.03,0.97,0.16,1727.48,749.82,-726.56
-1.30,0.12,-0.82,1705.20,468.63,-522.16
-0.99,-2.99,-0.93,1999.51,643.74,-498.96
-1.63,-4.00,2.77,1764.22,613.10,-1136.78
-1.42,-2.64,0.05,1105.77,126.34,-1171.81
-1.03,0.22,-1.47,1623.05,239.44,-975.71
-0.46,1.32,-1.08,1819.27,266.36,-1085.88
-0.19,0.34,-0.13,1821.66,555.36,-1018.74
-0.77,-0.07,-1.00,1985.23,-208.92,-996.95
-0.82,1.93,-1.11,1851.62,32.35,-628.23
-0.23,-1.59,-0.28,612.18,481.51,-434.57
-1.89,0.86,0.75,228.27,-205.08,-121.46
0.20,-1.25,-0.97,6.77,124.33,69.40
0.29,-0.25,0.17,247.13,178.53,157.10
-0.01,0.18,0.65,267.88,-74.83,59.63
0.28,-0.04,0.47,375.12,-217.71,62.38
1.08,-0.25,-0.42,362.67,230.16,131.53
-0.02,0.15,0.14,356.75,409.61,131.04
-0.18,0.21,0.15,341.13,-85.94,93.81
0.19,-0.27,-0.22,366.52,-9.46,135.74
-0.04,0.03,-0.03,339.97,241.94,145.57
-0.43,-3.37,-1.28,281.80,-89.90,160.77
-0.21,-3.14,-1.06,215.09,405.21,396.97
-0.92,-2.33,-1.33,-218.51,-1.16,570.31
-0.96,-0.89,-0.88,-666.87,-71.47,680.91
-1.31,-0.98,-0.92,-851.14,-151.79,879.52
-0.56,-0.04,-0.45,-1082.28,-163.45,984.92
-0.40,-0.11,-0.29,-1122.19,-117.68,1032.04
-1.08,-0.27,-0.72,-1158.51,-123.66,964.78
-2.91,-0.59,-1.16,-1267.76,-431.40,973.63
-2.06,2.45,-0.33,-1700.32,-122.99,746.52
-0.76,-2.42,2.34,-1726.01,163.21,-590.39
0.46,-3.81,-0.20,-634.77,808.78,-545.65
-1.37,-1.11,-0.43,-293.27,248.54,-83.37
-,-,-,-,-,-
0.41,-0.18,0.28,-30.70,36.07,-224.61
0.47,0.00,0.29,-191.35,268.25,-204.04
0.95,0.08,0.36,-255.98,354.31,-133.24
0.14,0.00,0.19,-489.62,-185.91,-12.94
1.03,-0.38,0.93,-222.17,-23.99,91.43
0.16,0.15,-0.14,20.63,220.58,139.34
0.66,-0.30,0.58,299.44,226.93,65.73
0.65,0.04,3.61,-200.93,-664.31,84.59
0.73,-0.06,0.47,95.58,8.97,95.03
0.14,0.17,-0.30,521.73,282.41,38.70
0.64,0.28,0.11,402.16,414.79,169.01
0.13,0.04,-0.05,71.53,243.96,50.60
0.34,-0.09,0.14,217.59,-107.91,58.47
0.26,0.12,0.40,255.19,34.85,62.32
0.69,2.45,2.72,411.38,-482.48,42.85
-0.61,3.02,0.83,59.14,-385.93,-95.95
1.06,0.04,0.43,924.32,46.45,-520.08
0.43,-0.86,-1.56,1208.98,527.53,-621.89
0.15,-0.35,0.04,1440.55,-290.71,-484.38
0.78,-0.93,0.12,1037.78,140.87,-528.75
0.25,0.48,-0.15,1172.91,-215.52,-492.31
0.06,0.10,0.27,1160.89,-265.20,-511.41
-0.52,0.42,0.67,1123.66,-615.54,-535.22
0.04,0.40,0.10,1219.18,-477.72,-518.25
0.05,-0.01,-0.06,1246.70,-198.55,-535.64
0.11,-0.13,1.09,1010.99,-191.22,-551.45
0.26,-0.36,0.45,808.53,-29.72,-526.43
0.47,0.06,1.47,964.54,-0.98,-590.45
-0.14,0.10,1.31,624.39,92.71,-693.85
-0.53,-0.57,3.61,930.91,172.30,-812.93
-1.43,-0.35,1.83,1036.01,382.51,-815.06
-1.49,-0.07,3.59,1082.70,614.44,-754.58
-1.51,-0.91,1.02,1360.53,903.81,-596.80
-0.28,1.07,0.63,1772.34,1168.70,-437.44
0.27,0.61,1.19,1810.24,1307.98,-446.78
0.03,1.23,0.01,1698.85,966.92,-265.81
-0.90,0.99,-1.04,1943.12,1287.78,-286.80
-0.86,0.84,-1.44,1975.83,1247.56,-561.10
-0.84,-0.19,-1.36,1999.69,1318.66,-998.17
-1.65,0.54,-1.26,1999.69,1084.29,-1185.42
-1.74,-3.78,-1.23,1995.18,1232.48,-1049.99
-0.28,-2.99,-3.36,756.10,1043.58,-353.58
-0.98,-2.85,-1.17,-640.50,1007.20,82.89
-0.98,-1.28,-1.41,-1660.89,117.00,258.79
0.01,-0.14,-0.54,-1917.36,947.94,355.90
-0.79,-0.11,-0.46,-1699.65,812.87,335.82
0.03,-0.32,0.03,-1927.67,328.55,118.71
0.15,0.06,-0.07,-1968.32,767.70,167.30
0.00,1.23,-0.06,-1988.46,909.48,-30.52
-1.60,-0.48,3.38,-1820.68,605.77,-181.09
-0.86,-1.21,2.59,12.94,485.17,326.48
-0.28,-1.36,-2.23,1118.16,1251.34,-116.70
-0.07,1.42,0.56,779.66,1063.42,241.46
-1.21,-1.74,0.26,701.90,744.87,243.29
0.21,0.21,0.02,336.06,798.89,-90.03
-,-,-,-,-,-
1.46,-0.09,2.33,-64.94,427.43,-174.44
0.67,-0.03,0.27,103.94,864.62,-155.76
-0.55,-0.31,1.68,-635.74,-211.85,-115.91
-0.12,0.12,0.06,178.41,299.87,-73.55
-0.56,-0.01,2.21,270.63,657.78,-15.44
-0.02,0.04,0.17,77.94,-211.85,-100.83
0.19,-0.21,0.01,42.66,-266.66,-103.52
0.16,0.05,-0.13,77.27,-189.51,-106.99
0.32,-0.04,-0.25,60.49,-141.24,-107.54
1.01,1.77,0.62,-140.81,-120.06,-57.62
-0.94,1.66,-0.08,94.18,-227.84,-238.59
0.09,0.99,-0.86,1147.22,-365.84,-854.37
-1.23,-0.35,3.96,876.71,-509.46,-1003.48
-1.50,-1.03,1.96,1417.91,-896.30,-769.41
-0.06,-0.27,-0.30,1896.24,355.22,-840.52
-0.35,-2.23,-0.69,1925.72,-202.27,-911.87
-0.34,-2.13,-0.77,1687.74,-46.26,-776.43
0.57,-1.35,0.69,1604.43,-46.02,-711.98
-0.03,0.65,-0.36,1228.45,52.31,-820.13
0.52,0.07,0.25,1706.05,36.99,-649.17
-0.52,0.70,0.05,1172.73,29.24,-709.29
0.28,0.09,0.20,1092.59,125.55,-677.61
-0.08,0.26,0.12,1027.10,80.08,-644.35
-2.80,-2.10,3.26,693.12,-102.23,-674.87
-1.50,1.95,3.01,1583.92,302.00,-124.76
0.74,-0.02,-0.08,1974.67,1025.33,-444.40
-1.13,0.74,0.11,1777.53,260.93,-70.68
-1.53,-1.02,-1.28,1999.08,603.03,-217.22
-0.20,-3.95,-0.85,1981.69,-11.17,-418.46
-0.77,-3.43,-2.30,797.18,687.50,-1354.00
-1.61,-3.92,-3.53,70.80,760.44,-997.68
-0.11,-1.01,0.94,795.78,1131.96,-5.62
-0.34,-0.31,-1.80,254.82,202.27,-271.79
0.58,1.53,-0.16,-857.67,667.18,625.49
0.36,-1.15,0.73,-1092.90,945.19,246.64
-0.41,0.57,-0.32,-710.21,406.01,238.16
0.17,-0.19,0.10,-810.42,221.19,377.87
-,-,-,-,-,-
0.30,-0.01,0.75,-320.13,57.50,-268.31
0.28,-0.06,0.04,147.52,525.94,-247.31
0.99,-0.27,0.23,-98.33,882.75,-184.39
0.23,-0.16,0.19,-349.73,-795.72,-139.10
0.44,0.03,1.39,-154.17,97.72,80.81
0.31,-0.16,0.31,143.86,180.05,56.40
0.30,-0.01,0.11,305.05,29.91,63.23
-0.02,0.05,0.45,149.72,0.49,103.45
